"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"1",15884666,15885065,400,"*","*",-0.350730291,"Intron (ENST00000673875/ENSG00000065526, intron 4 of 11)",1,15876576,15920906,44331,1,"ENSG00000065526","ENST00000442985",8090,"23013","SPEN","spen family transcriptional repressor"
"8",101486822,101487221,400,"*","*",-0.345435481,"Intron (ENST00000520268/ENSG00000254024, intron 1 of 1)",8,101491259,101492298,1040,2,"ENSG00000289048","ENST00000690034",5077,NA,NA,NA
"9",70258722,70259121,400,"*","*",0.107461711,"Promoter (<=1kb)",9,70258978,70354873,95896,1,"ENSG00000198887","ENST00000361138",0,"23137","SMC5","structural maintenance of chromosomes 5"
"GL000225.1",74637,75036,400,"*","*",0.107756348,"Distal Intergenic",35,183252,183364,113,1,"ENSG00000276711","ENST00000621409",-108216,NA,NA,NA
"1",32703054,32703453,400,"*","*",0.107725732,"Promoter (<=1kb)",1,32695623,32703079,7457,2,"ENSG00000162520","ENST00000426909",0,"81493","SYNC","syncoilin, intermediate filament protein"
"15",91022020,91022419,400,"*","*",0.107860172,"Promoter (<=1kb)",15,90974600,91022293,47694,2,"ENSG00000284946","ENST00000647331",0,NA,NA,NA
"2",191677842,191678241,400,"*","*",-0.084945165,"Promoter (<=1kb)",2,191678068,191682487,4420,1,"ENSG00000173559","ENST00000491331",0,"64859","NABP1","nucleic acid binding protein 1"
"X",155177805,155178204,400,"*","*",0.393407989,"Distal Intergenic",23,155197007,155239044,42038,1,"ENSG00000155959","ENST00000535916",-18803,"7411","VBP1","VHL binding protein 1"
"GL000205.2",42060,42459,400,"*","*",0.091741965,"Distal Intergenic",29,93050,93150,101,2,"ENSG00000276932","ENST00000620032",50691,NA,NA,NA
"8",22743673,22744072,400,"*","*",-0.128323043,"Promoter (<=1kb)",8,22744618,22745737,1120,1,"ENSG00000253125","ENST00000519624",-546,NA,NA,NA
"3",72298088,72298487,400,"*","*",-0.128515344,"Distal Intergenic",3,72035762,72279503,243742,2,"ENSG00000241163","ENST00000626474",-18585,"285286","LINC00877","long intergenic non-protein coding RNA 877"
"6",26365067,26365466,400,"*","*",-0.128571282,"Promoter (<=1kb)",6,26365159,26370603,5445,1,"ENSG00000186470","ENST00000532865",0,"11118","BTN3A2","butyrophilin subfamily 3 member A2"
"5",177599914,177600313,400,"*","*",-0.128617554,"Promoter (<=1kb)",5,177600132,177608214,8083,1,"ENSG00000027847","ENST00000502420",0,"11285","B4GALT7","beta-1,4-galactosyltransferase 7"
"22",19357002,19357401,400,"*","*",-0.128961216,"3' UTR",22,19365766,19366044,279,1,"ENSG00000244296","ENST00000463821",-8365,"106480491","RN7SL168P","RNA, 7SL, cytoplasmic 168, pseudogene"
"19",3453805,3454204,400,"*","*",0.115380788,"Promoter (1-2kb)",19,3452641,3454350,1710,1,"ENSG00000141905","ENST00000589969",1164,"4782","NFIC","nuclear factor I C"
"9",63816617,63817016,400,"*","*",0.115400933,"Promoter (1-2kb)",9,63817748,63818462,715,2,"ENSG00000232815","ENST00000455245",1446,NA,NA,NA
"15",74838109,74838508,400,"*","*",0.115414965,"Promoter (<=1kb)",15,74836633,74838512,1880,2,"ENSG00000140474","ENST00000567472",4,"25989","ULK3","unc-51 like kinase 3"
"1",21920145,21920544,400,"*","*",0.115425227,"Intron (ENST00000374695/ENSG00000142798, intron 1 of 96)",1,21908098,21908580,483,1,"ENSG00000232037","ENST00000423231",12047,"440575","RPL21P29","ribosomal protein L21 pseudogene 29"
"MT",7705,8104,400,"*","*",-0.075246145,"Promoter (<=1kb)",25,7586,8269,684,1,"ENSG00000198712","ENST00000361739",119,"4513","COX2","cytochrome c oxidase subunit II"
"9",130171525,130171924,400,"*","*",-0.105655902,"Promoter (<=1kb)",9,130172404,130237303,64900,1,"ENSG00000107130","ENST00000372398",-480,"23413","NCS1","neuronal calcium sensor 1"
"15",42123376,42123775,400,"*","*",-0.201248293,"Distal Intergenic",15,42141198,42145587,4390,2,"ENSG00000168907","ENST00000562320",21812,"255189","PLA2G4F","phospholipase A2 group IVF"
"14",35385592,35385991,400,"*","*",0.125975213,"Distal Intergenic",14,35388121,35389069,949,2,"ENSG00000240023","ENST00000459899",3078,"122589","RPLP0P3","ribosomal protein lateral stalk subunit P0 pseudogene 3"
"9",124330053,124330452,400,"*","*",0.126304498,"Intron (ENST00000540326/ENSG00000119408, intron 7 of 9)",9,124299985,124326438,26454,1,"ENSG00000119408","ENST00000447379",30068,"10783","NEK6","NIMA related kinase 6"
"5",75236818,75237217,400,"*","*",0.126453089,"Promoter (<=1kb)",5,75068297,75236878,168582,2,"ENSG00000145700","ENST00000274361",0,"256006","ANKRD31","ankyrin repeat domain 31"
"X",153944383,153944782,400,"*","*",0.126363618,"Promoter (<=1kb)",23,153935269,153944643,9375,2,"ENSG00000102032","ENST00000393700",0,"5973","RENBP","renin binding protein"
"12",50041416,50041815,400,"*","*",0.126458665,"Distal Intergenic",12,50005256,50033136,27881,2,"ENSG00000161800","ENST00000548247",-8280,"29127","RACGAP1","Rac GTPase activating protein 1"
"10",124700018,124700417,400,"*","*",0.126795578,"Intron (ENST00000494792/ENSG00000258539, intron 7 of 9)",10,124703625,124714217,10593,1,"ENSG00000233334","ENST00000448422",-3208,NA,NA,NA
"18",2460462,2460861,400,"*","*",0.127087065,"Intron (ENST00000639316/ENSG00000263745, intron 1 of 4)",18,2043674,2489426,445753,2,"ENSG00000263745","ENST00000639316",28565,"105371956","LOC105371956","uncharacterized LOC105371956"
"2",1781686,1782085,400,"*","*",0.144895159,"Distal Intergenic",2,1789180,1792783,3604,2,"ENSG00000186487","ENST00000650593",10698,"23040","MYT1L","myelin transcription factor 1 like"
"8",21717984,21718383,400,"*","*",0.144899908,"Intron (ENST00000524240/ENSG00000168546, intron 4 of 8)",8,21693182,21788159,94978,2,"ENSG00000168546","ENST00000517892",69776,"2675","GFRA2","GDNF family receptor alpha 2"
"1",13958884,13959283,400,"*","*",0.144924187,"Intron (ENST00000636564/ENSG00000189337, intron 1 of 2)",1,13892792,15118043,1225252,1,"ENSG00000189337","ENST00000636203",66092,"23254","KAZN","kazrin, periplakin interacting protein"
"21",42670664,42671063,400,"*","*",0.144910213,"Intron (ENST00000291539/ENSG00000160191, intron 1 of 19)",21,42686197,42762139,75943,1,"ENSG00000160191","ENST00000467162",-15134,"5152","PDE9A","phosphodiesterase 9A"
"4",128386880,128387279,400,"*","*",0.144922713,"Intron (ENST00000505133/ENSG00000251432, intron 3 of 4)",4,128428022,128471606,43585,1,"ENSG00000251432","ENST00000693730",-40743,"100507487","LINC02615","long intergenic non-protein coding RNA 2615"
"1",180326958,180327357,400,"*","*",0.144953417,"Intron (ENST00000642319/ENSG00000230124, intron 6 of 13)",1,180272602,180276224,3623,2,"ENSG00000230124","ENST00000440959",-50734,"84320","ACBD6","acyl-CoA binding domain containing 6"
"20",53390028,53390427,400,"*","*",0.144959289,"Intron (ENST00000371497/ENSG00000182463, intron 2 of 2)",20,53397661,53412910,15250,2,"ENSG00000231703","ENST00000436286",22483,NA,NA,NA
"9",98980326,98980725,400,"*","*",0.144959289,"Intron (ENST00000471477/ENSG00000204291, intron 2 of 2)",9,98943907,99070787,126881,1,"ENSG00000204291","ENST00000375001",36419,"1306","COL15A1","collagen type XV alpha 1 chain"
"10",61842086,61842485,400,"*","*",0.144953192,"Distal Intergenic",10,61781745,61821246,39502,2,"ENSG00000233643","ENST00000441001",-20840,NA,NA,NA
"1",79876000,79876399,400,"*","*",0.144976632,"Distal Intergenic",1,79967733,80051404,83672,2,"ENSG00000285409","ENST00000644002",175005,NA,NA,NA
"X",139776313,139776712,400,"*","*",0.144976632,"Intron (ENST00000370557/ENSG00000101974, intron 18 of 28)",23,139782557,139789430,6874,2,"ENSG00000101974","ENST00000422228",12718,"286410","ATP11C","ATPase phospholipid transporting 11C"
"11",97019248,97019647,400,"*","*",0.144965377,"Distal Intergenic",11,97000274,97000711,438,2,"ENSG00000255205","ENST00000528254",-18537,"106479053","MED28P5","mediator complex subunit 28 pseudogene 5"
"2",24164291,24164690,400,"*","*",0.144965377,"Promoter (<=1kb)",2,24164256,24169637,5382,1,"ENSG00000219626","ENST00000611138",35,"375190","FAM228B","family with sequence similarity 228 member B"
"10",127194547,127194946,400,"*","*",0.144971665,"Promoter (1-2kb)",10,127135426,127196158,60733,2,"ENSG00000188916","ENST00000614311",1212,"642938","INSYN2A","inhibitory synaptic factor 2A"
"7",44872650,44873049,400,"*","*",0.144994362,"Distal Intergenic",7,44881748,44881800,53,2,"ENSG00000284261","ENST00000578157",8751,"100616393","MIR4657","microRNA 4657"
"2",89680609,89681008,400,"*","*",0.144989265,"Intron (ENST00000636451/ENSG00000283659, intron 3 of 3)",2,89666033,89683204,17172,1,"ENSG00000283659","ENST00000636451",14576,NA,NA,NA
"4",85199033,85199432,400,"*","*",0.144983846,"Distal Intergenic",4,85246157,85246912,756,1,"ENSG00000248725","ENST00000507834",-46725,NA,NA,NA
"13",25391899,25392298,400,"*","*",0.145000957,"Intron (ENST00000381655/ENSG00000132932, intron 1 of 36)",13,25372213,26025111,652899,1,"ENSG00000132932","ENST00000682472",19686,"51761","ATP8A2","ATPase phospholipid transporting 8A2"
"7",132145187,132145586,400,"*","*",0.145002646,"Promoter (<=1kb)",7,132140604,132145507,4904,2,"ENSG00000221866","ENST00000496550",0,"91584","PLXNA4","plexin A4"
"1",38148899,38149298,400,"*","*",0.145030951,"Promoter (<=1kb)",1,38149544,38162545,13002,1,"ENSG00000286552","ENST00000655033",-246,NA,NA,NA
"6",131923749,131924148,400,"*","*",0.145026541,"Distal Intergenic",6,131910191,131911527,1337,1,"ENSG00000280058","ENST00000622916",13558,NA,NA,NA
"1",4072867,4073266,400,"*","*",0.145057385,"Distal Intergenic",1,4012921,4019508,6588,2,"ENSG00000284703","ENST00000642139",-53359,NA,NA,NA
"18",79671606,79672005,400,"*","*",-0.198138364,"Intron (ENST00000317008/ENSG00000178412, intron 1 of 4)",18,79677287,79679358,2072,2,"ENSG00000274828","ENST00000616428",7353,NA,NA,NA
"11",45180865,45181264,400,"*","*",-0.091511524,"Promoter (1-2kb)",11,45182917,45226183,43267,1,"ENSG00000019485","ENST00000528980",-1653,"56981","PRDM11","PR/SET domain 11"
"18",57069188,57069587,400,"*","*",-0.197690263,"Promoter (<=1kb)",18,57057888,57070003,12116,2,"ENSG00000258609","ENST00000642403",416,"100885779","LINC-ROR","long intergenic non-protein coding RNA, regulator of reprogramming"
"2",209453866,209454265,400,"*","*",-0.19806011,"Intron (ENST00000682079/ENSG00000078018, intron 1 of 15)",2,209424058,209730518,306461,1,"ENSG00000078018","ENST00000199940",29808,"4133","MAP2","microtubule associated protein 2"
"17",55716484,55716883,400,"*","*",-0.196411065,"Distal Intergenic",17,55720683,55721798,1116,2,"ENSG00000166292","ENST00000571679",4915,"55273","TMEM100","transmembrane protein 100"
"14",31026339,31026738,400,"*","*",0.081624026,"Promoter (<=1kb)",14,31026643,31093117,66475,1,"ENSG00000100478","ENST00000555417",0,"11154","AP4S1","adaptor related protein complex 4 subunit sigma 1"
"17",19449921,19450320,400,"*","*",-0.196716942,"Promoter (<=1kb)",17,19448158,19450417,2260,2,"ENSG00000235979","ENST00000601694",97,NA,NA,NA
"4",25163523,25163922,400,"*","*",-0.193917378,"Promoter (2-3kb)",4,25160672,25201440,40769,1,"ENSG00000281501","ENST00000507794",2851,NA,NA,NA
"2",6973758,6974157,400,"*","*",-0.194637924,"Intron (ENST00000320892/ENSG00000151692, intron 2 of 8)",2,6978624,7014483,35860,1,"ENSG00000151692","ENST00000433456",-4467,"9781","RNF144A","ring finger protein 144A"
"1",39437541,39437940,400,"*","*",-0.196191124,"Promoter (<=1kb)",1,39437728,39487112,49385,1,"ENSG00000127603","ENST00000691623",0,"23499","MACF1","microtubule actin crosslinking factor 1"
"8",5358652,5359051,400,"*","*",-0.328428033,"Distal Intergenic",8,5363371,5363650,280,1,"ENSG00000278256","ENST00000621078",-4320,NA,NA,NA
"14",96447568,96447967,400,"*","*",-0.12488009,"Intron (ENST00000267584/ENSG00000140057, intron 8 of 17)",14,96456576,96457041,466,2,"ENSG00000240051","ENST00000489946",9074,"326293","RPL23AP10","ribosomal protein L23a pseudogene 10"
"1",179765130,179765529,400,"*","*",-0.125086558,"Intron (ENST00000341785/ENSG00000143340, intron 1 of 4)",1,179743291,179816198,72908,1,"ENSG00000143340","ENST00000341785",21839,"148753","FAM163A","family with sequence similarity 163 member A"
"22",40031742,40032141,400,"*","*",-0.125159198,"3' UTR",22,40043068,40044530,1463,2,"ENSG00000261202","ENST00000569912",12389,"114841040","TNRC6B-DT","TNRC6B divergent transcript"
"14",91578018,91578417,400,"*","*",-0.125267443,"Promoter (2-3kb)",14,91573328,91575271,1944,2,"ENSG00000279286","ENST00000630525",-2747,NA,NA,NA
"17",41679149,41679548,400,"*","*",-0.125336415,"Distal Intergenic",17,41688885,41691646,2762,1,"ENSG00000173812","ENST00000462917",-9337,"10209","EIF1","eukaryotic translation initiation factor 1"
"14",67694767,67695166,400,"*","*",-0.125337182,"Promoter (<=1kb)",14,67684510,67695717,11208,2,"ENSG00000072042","ENST00000553816",551,"51109","RDH11","retinol dehydrogenase 11"
"14",58171127,58171526,400,"*","*",-0.12547782,"Intron (ENST00000554218/ENSG00000139971, intron 2 of 2)",14,58179771,58180064,294,1,"ENSG00000243700","ENST00000494391",-8245,"106481759","RN7SL598P","RNA, 7SL, cytoplasmic 598, pseudogene"
"12",108210104,108210503,400,"*","*",-0.125546752,"Exon (ENST00000547525/ENSG00000075035, exon 4 of 9)",12,108196195,108197184,990,1,"ENSG00000075035","ENST00000547185",13909,"9671","WSCD2","WSC domain containing 2"
"19",4435378,4435777,400,"*","*",-0.125575659,"Intron (ENST00000301280/ENSG00000167670, intron 13 of 14)",19,4431055,4433317,2263,1,"ENSG00000167670","ENST00000587368",4323,"10036","CHAF1A","chromatin assembly factor 1 subunit A"
"22",41808359,41808758,400,"*","*",-0.12559651,"Intron (ENST00000402061/ENSG00000100147, intron 1 of 3)",22,41800679,41832164,31486,1,"ENSG00000100147","ENST00000255784",7680,"79879","CCDC134","coiled-coil domain containing 134"
"9",128144730,128145129,400,"*","*",-0.102895071,"Distal Intergenic",9,128149071,128153133,4063,1,"ENSG00000148346","ENST00000373017",-3942,"3934","LCN2","lipocalin 2"
"1",45011918,45012317,400,"*","*",-0.103031162,"Promoter (<=1kb)",1,45012162,45015575,3414,1,"ENSG00000126088","ENST00000651476",0,"7389","UROD","uroporphyrinogen decarboxylase"
"15",82877254,82877653,400,"*","*",-0.194096304,"Intron (ENST00000450735/ENSG00000103942, intron 2 of 8)",15,82851196,82864259,13064,2,"ENSG00000103942","ENST00000558817",-12995,"9455","HOMER2","homer scaffold protein 2"
"12",113617844,113618243,400,"*","*",-0.194848742,"Intron (ENST00000661760/ENSG00000249550, intron 3 of 3)",12,113478615,113480627,2013,1,"ENSG00000257935","ENST00000690921",139229,NA,NA,NA
"4",145034573,145034972,400,"*","*",-0.194848742,"Promoter (<=1kb)",4,145035132,145035436,305,1,"ENSG00000222594","ENST00000410662",-160,"106479199","RN7SKP235","RN7SK pseudogene 235"
"2",135775582,135775981,400,"*","*",-0.195638825,"Intron (ENST00000272638/ENSG00000144224, intron 9 of 12)",2,135772447,135780221,7775,1,"ENSG00000144224","ENST00000471246",3135,"23190","UBXN4","UBX domain protein 4"
"6",36197094,36197493,400,"*","*",0.085918561,"Promoter (<=1kb)",6,36197396,36200608,3213,1,"ENSG00000096070","ENST00000446974",0,"27154","BRPF3","bromodomain and PHD finger containing 3"
"17",17281073,17281472,400,"*","*",0.09904882,"Promoter (<=1kb)",17,17246616,17281246,34631,2,"ENSG00000141030","ENST00000268717",0,"8533","COPS3","COP9 signalosome subunit 3"
"4",173334356,173334755,400,"*","*",0.076237181,"Promoter (<=1kb)",4,173331376,173334358,2983,2,"ENSG00000164104","ENST00000296503",0,"3148","HMGB2","high mobility group box 2"
"15",55238381,55238780,400,"*","*",-0.319748846,"5' UTR",15,55205616,55249035,43420,2,"ENSG00000069974","ENST00000566877",10255,"5873","RAB27A","RAB27A, member RAS oncogene family"
"1",21190784,21191183,400,"*","*",-0.19352832,"Distal Intergenic",1,20806483,21177285,370803,2,"ENSG00000075151","ENST00000686579",-13499,"8672","EIF4G3","eukaryotic translation initiation factor 4 gamma 3"
"1",153639178,153639577,400,"*","*",-0.19352832,"Promoter (<=1kb)",1,153638342,153644385,6044,1,"ENSG00000160679","ENST00000368686",836,"26097","CHTOP","chromatin target of PRMT1"
"2",45153627,45154026,400,"*","*",-0.19352832,"Distal Intergenic",2,45168583,45169414,832,1,"ENSG00000231054","ENST00000442821",-14557,NA,NA,NA
"6",131814877,131815276,400,"*","*",-0.19352832,"Intron (ENST00000486853/ENSG00000197594, intron 1 of 3)",6,131819803,131820091,289,2,"ENSG00000219532","ENST00000407837",4815,NA,NA,NA
"X",3969203,3969602,400,"*","*",-0.19352832,"Distal Intergenic",23,3953056,3953561,506,1,"ENSG00000225722","ENST00000427883",16147,"100129487","RPL24P9","RPL24 pseudogene 9"
"12",123963007,123963406,400,"*","*",-0.194275226,"Promoter (<=1kb)",12,123962555,123962817,263,2,"ENSG00000270048","ENST00000602474",-190,NA,NA,NA
"MT",9062,9461,400,"*","*",-0.071128324,"Promoter (<=1kb)",25,9207,9990,784,1,"ENSG00000198938","ENST00000362079",0,"4514","COX3","cytochrome c oxidase subunit III"
"1",208429222,208429621,400,"*","*",-0.192229774,"Distal Intergenic",1,208266059,208270667,4609,2,"ENSG00000286198","ENST00000652300",-158555,NA,NA,NA
"13",46206436,46206835,400,"*","*",-0.192229774,"Intron (ENST00000398576/ENSG00000136167, intron 1 of 18)",13,46125920,46211348,85429,2,"ENSG00000136167","ENST00000398576",4513,"3936","LCP1","lymphocyte cytosolic protein 1"
"9",15395400,15395799,400,"*","*",-0.192229774,"Distal Intergenic",9,15422734,15465832,43099,1,"ENSG00000164975","ENST00000610884",-26935,"6619","SNAPC3","small nuclear RNA activating complex polypeptide 3"
"14",54877216,54877615,400,"*","*",-0.190328317,"Promoter (<=1kb)",14,54878113,54878193,81,2,"ENSG00000265432","ENST00000580634",578,"100422984","MIR4308","microRNA 4308"
"16",31179669,31180068,400,"*","*",-0.089057871,"Promoter (<=1kb)",16,31180138,31191602,11465,1,"ENSG00000089280","ENST00000566605",-70,"2521","FUS","FUS RNA binding protein"
"3",193002590,193002989,400,"*","*",-0.190953022,"Distal Intergenic",3,192796815,192917856,121042,2,"ENSG00000180611","ENST00000392452",-84734,"151963","MB21D2","Mab-21 domain containing 2"
"X",131601176,131601575,400,"*","*",-0.190953022,"Intron (ENST00000651362/ENSG00000286060, intron 2 of 2)",23,131596121,131596987,867,1,"ENSG00000232787","ENST00000456181",5055,NA,NA,NA
"1",188336627,188337026,400,"*","*",-0.192312176,"Distal Intergenic",1,188242139,188242678,540,2,"ENSG00000224278","ENST00000447592",-93949,"100421343","LOC100421343","DEAD-box helicase 19B pseudogene"
"5",139561066,139561465,400,"*","*",-0.080459749,"Promoter (<=1kb)",5,139561167,139623444,62278,1,"ENSG00000131508","ENST00000505007",0,"7322","UBE2D2","ubiquitin conjugating enzyme E2 D2"
"15",55642291,55642690,400,"*","*",-0.401841596,"Intron (ENST00000389286/ENSG00000166450, intron 11 of 19)",15,55655076,55675669,20594,2,"ENSG00000166450","ENST00000561465",32979,"283659","PRTG","protogenin"
"1",32127802,32128201,400,"*","*",-0.187923937,"Intron (ENST00000373625/ENSG00000025800, intron 1 of 13)",1,32142923,32162394,19472,1,"ENSG00000025800","ENST00000469790",-14722,"23633","KPNA6","karyopherin subunit alpha 6"
"1",107273405,107273804,400,"*","*",-0.317691804,"Intron (ENST00000370073/ENSG00000162631, intron 2 of 7)",1,107260803,107334023,73221,1,"ENSG00000162631","ENST00000477948",12602,"22854","NTNG1","netrin G1"
"13",51250264,51250663,400,"*","*",-0.317691804,"Intron (ENST00000615498/ENSG00000150510, intron 2 of 2)",13,51222398,51284239,61842,1,"ENSG00000150510","ENST00000322475",27866,"220108","FAM124A","family with sequence similarity 124 member A"
