seqnames,start,end,width,log2FC,seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENTREZID,SYMBOL,GENENAME
5,171306477,171306877,*,-0.91899601,5,171306478,171306877,400,*,*,-0.91899601,Promoter (2-3kb),5,171309248,171312139,2892,1,ENSG00000164438,ENST00000296921,-2371,30012,TLX3,T cell leukemia homeobox 3
9,72840788,72841188,*,-0.772324941,9,72840789,72841188,400,*,*,-0.772324941,Distal Intergenic,9,72808883,72830519,21637,1,ENSG00000165091,ENST00000469455,31906,117531,TMC1,transmembrane channel like 1
1,19783736,19784136,*,0.620178645,1,19783737,19784136,400,*,*,0.620178645,Promoter (2-3kb),1,19737372,19780764,43393,2,ENSG00000162542,ENST00000489135,-2973,255104,TMCO4,transmembrane and coiled-coil domains 4
15,37774412,37774812,*,-1.532472984,15,37774413,37774812,400,*,*,-1.532472984,Distal Intergenic,15,37921939,37936918,14980,1,ENSG00000166069,ENST00000560841,-147127,145942,TMCO5A,transmembrane and coiled-coil domains 5A
12,51814567,51814967,*,-1.002297518,12,51814568,51814967,400,*,*,-1.002297518,Promoter (<=1kb),12,51813921,51814925,1005,2,ENSG00000284730,ENST00000642069,0,112163659,TMDD1,transmembrane and death domain 1
15,79308578,79308978,*,-1.175281896,15,79308579,79308978,400,*,*,-1.175281896,Promoter (2-3kb),15,79311112,79322840,11729,1,ENSG00000166557,ENST00000299705,-2134,23423,TMED3,transmembrane p24 trafficking protein 3
7,98837105,98837505,*,0.507558147,7,98837106,98837505,400,*,*,0.507558147,Distal Intergenic,7,98846549,98847728,1180,2,ENSG00000166448,ENST00000474857,10223,222865,TMEM130,transmembrane protein 130
4,153528691,153529091,*,1.407937005,4,153528692,153529091,400,*,*,1.407937005,"Intron (ENST00000409663/ENSG00000121210, intron 3 of 34)",4,153554181,153558771,4591,1,ENSG00000121210,ENST00000462540,-25090,23240,TMEM131L,transmembrane 131 like
12,125381337,125381737,*,-0.915946139,12,125381338,125381737,400,*,*,-0.915946139,"Intron (ENST00000682704/ENSG00000139364, intron 2 of 8)",12,125349452,125588411,238960,1,ENSG00000139364,ENST00000534945,31886,114795,TMEM132B,transmembrane protein 132B
9,136790781,136791181,*,-0.518270227,9,136790782,136791181,400,*,*,-0.518270227,Promoter (<=1kb),9,136791344,136793317,1974,1,ENSG00000244187,ENST00000290079,-163,85014,TMEM141,transmembrane protein 141
2,677032,677432,*,-0.742651062,2,677033,677432,400,*,*,-0.742651062,Promoter (<=1kb),2,663877,677406,13530,2,ENSG00000151353,ENST00000281017,0,129787,TMEM18,transmembrane protein 18
18,23313820,23314220,*,-0.644719692,18,23313821,23314220,400,*,*,-0.644719692,"Intron (ENST00000581444/ENSG00000134490, intron 13 of 15)",18,23204387,23331215,126829,2,ENSG00000134490,ENST00000578790,16995,85019,TMEM241,transmembrane protein 241
6,157323313,157323713,*,-0.466766513,6,157323314,157323713,400,*,*,-0.466766513,Promoter (<=1kb),6,157289025,157323519,34495,2,ENSG00000215712,ENST00000400788,0,729515,TMEM242,transmembrane protein 242
10,49177698,49178098,*,-0.897460816,10,49177699,49178098,400,*,*,-0.897460816,Promoter (<=1kb),10,49154728,49178401,23674,2,ENSG00000204161,ENST00000374156,303,170371,TMEM273,transmembrane protein 273
10,49170465,49170865,*,0.606259674,10,49170466,49170865,400,*,*,0.606259674,"Intron (ENST00000374151/ENSG00000204161, intron 1 of 6)",10,49155569,49166993,11425,2,ENSG00000204161,ENST00000488276,-3473,170371,TMEM273,transmembrane protein 273
11,9314501,9314901,*,-0.596723907,11,9314502,9314901,400,*,*,-0.596723907,Promoter (<=1kb),11,9280654,9314567,33914,2,ENSG00000166471,ENST00000299596,0,440026,TMEM41B,transmembrane protein 41B
1,15118344,15118744,*,0.94025323,1,15118345,15118744,400,*,*,0.94025323,"Exon (ENST00000310916/ENSG00000175147, exon 5 of 6)",1,15111869,15152458,40590,2,ENSG00000175147,ENST00000404665,33714,200197,TMEM51-AS1,TMEM51 antisense RNA 1
10,44905307,44905707,*,0.515081492,10,44905308,44905707,400,*,*,0.515081492,"Intron (ENST00000663870/ENSG00000224812, intron 1 of 4)",10,44911316,44935194,23879,1,ENSG00000187783,ENST00000544540,-5609,643236,TMEM72,transmembrane protein 72
11,695366,695766,*,-0.580959212,11,695367,695766,400,*,*,-0.580959212,Promoter (<=1kb),11,695591,704127,8537,1,ENSG00000177042,ENST00000608174,0,283232,TMEM80,transmembrane protein 80
2,112054810,112055210,*,-0.579315105,2,112054811,112055210,400,*,*,-0.579315105,Promoter (<=1kb),2,112055269,112119314,64046,1,ENSG00000153214,ENST00000283206,-59,84910,TMEM87B,transmembrane protein 87B
11,117951580,117951980,*,-0.897458419,11,117951581,117951980,400,*,*,-0.897458419,Distal Intergenic,11,117907454,117929459,22006,2,ENSG00000137747,ENST00000526090,-22122,84000,TMPRSS13,transmembrane serine protease 13
21,41506302,41506702,*,1.009768252,21,41506303,41506702,400,*,*,1.009768252,Promoter (<=1kb),21,41494356,41506604,12249,2,ENSG00000184012,ENST00000455813,0,7113,TMPRSS2,transmembrane serine protease 2
19,2362033,2362433,*,-0.470263905,19,2362034,2362433,400,*,*,-0.470263905,Promoter (1-2kb),19,2360238,2426239,66002,1,ENSG00000178297,ENST00000649857,1796,360200,TMPRSS9,transmembrane serine protease 9
2,151342429,151342829,*,-0.505970032,2,151342430,151342829,400,*,*,-0.505970032,Distal Intergenic,2,151357592,151380046,22455,1,ENSG00000123610,ENST00000243347,-14763,7130,TNFAIP6,TNF alpha induced protein 6
5,119395210,119395610,*,-0.597953173,5,119395211,119395610,400,*,*,-0.597953173,3' UTR,5,119356035,119394599,38565,1,ENSG00000145779,ENST00000415806,39176,25816,TNFAIP8,TNF alpha induced protein 8
1,2561997,2562397,*,-0.673624672,1,2561998,2562397,400,*,*,-0.673624672,Promoter (<=1kb),1,2561801,2563452,1652,1,ENSG00000157873,ENST00000480305,197,8764,TNFRSF14,TNF receptor superfamily member 14
11,1939729,1940129,*,-1.005739679,11,1939730,1940129,400,*,*,-1.005739679,Promoter (1-2kb),11,1938200,1938702,503,1,ENSG00000130595,ENST00000473100,1530,7140,TNNT3,"troponin T3, fast skeletal type"
1,175760668,175761068,*,-0.708230535,1,175760669,175761068,400,*,*,-0.708230535,Distal Intergenic,1,175322799,175743616,420818,2,ENSG00000116147,ENST00000263525,-17053,7143,TNR,tenascin R
12,53048021,53048421,*,-0.681785957,12,53048022,53048421,400,*,*,-0.681785957,Promoter (<=1kb),12,53039107,53047947,8841,2,ENSG00000257337,ENST00000669379,-75,283335,TNS2-AS1,TNS2 antisense RNA 1
7,47568642,47569042,*,-0.47768262,7,47568643,47569042,400,*,*,-0.47768262,"Intron (ENST00000311160/ENSG00000136205, intron 1 of 30)",7,47439643,47581631,141989,2,ENSG00000136205,ENST00000434451,12589,64759,TNS3,tensin 3
4,112466752,112467152,*,-0.466464725,4,112466753,112467152,400,*,*,-0.466464725,Distal Intergenic,4,112455924,112457785,1862,1,ENSG00000248697,ENST00000514955,10829,285412,TOX4P1,TOX high mobility group box family member 4 pseudogene 1
8,59063768,59064168,*,-1.086872264,8,59063769,59064168,400,*,*,-1.086872264,"Intron (ENST00000361421/ENSG00000198846, intron 1 of 8)",8,59119040,59120031,992,1,ENSG00000167912,ENST00000523683,-54872,100505501,TOX-DT,TOX divergent transcript
20,45373175,45373575,*,-0.62218245,20,45373176,45373575,400,*,*,-0.62218245,3' UTR,20,45372557,45378325,5769,2,ENSG00000124251,ENST00000372726,4750,27296,TP53TG5,TP53 target 5
6,82501758,82502158,*,1.350042483,6,82501759,82502158,400,*,*,1.350042483,Distal Intergenic,6,82364244,82367417,3174,1,ENSG00000146242,ENST00000543496,137515,7162,TPBG,trophoblast glycoprotein
11,75237046,75237446,*,-1.547344885,11,75237047,75237446,400,*,*,-1.547344885,"Intron (ENST00000530792/ENSG00000255136, intron 1 of 3)",11,75240774,75243704,2931,1,ENSG00000261594,ENST00000562197,-3328,100507050,TPBGL,trophoblast glycoprotein like
1,186375218,186375618,*,-0.45306319,1,186375219,186375618,400,*,*,-0.45306319,Promoter (<=1kb),1,186311652,186375253,63602,2,ENSG00000047410,ENST00000367478,0,7175,TPR,"translocated promoter region, nuclear basket protein"
3,127589302,127589702,*,-0.653195505,3,127589303,127589702,400,*,*,-0.653195505,Promoter (<=1kb),3,127575940,127590699,14760,2,ENSG00000163870,ENST00000469111,997,131601,TPRA1,transmembrane protein adipocyte associated 1
8,139799289,139799689,*,-0.441258748,8,139799290,139799689,400,*,*,-0.441258748,"Intron (ENST00000438773/ENSG00000167632, intron 21 of 22)",8,139731006,139806233,75228,2,ENSG00000167632,ENST00000521700,6544,83696,TRAPPC9,trafficking protein particle complex subunit 9
7,142452985,142453385,*,-0.422903242,7,142452986,142453385,400,*,*,-0.422903242,Promoter (1-2kb),7,142455174,142455635,462,1,ENSG00000253409,ENST00000390369,-1789,28594,TRBV7-4,T cell receptor beta variable 7-4
X,153450083,153450483,*,0.556812813,X,153450084,153450483,400,*,*,0.556812813,Promoter (2-3kb),23,153444720,153447863,3144,2,ENSG00000183479,ENST00000370212,-2221,11219,TREX2,three prime repair exonuclease 2
20,391089,391489,*,-0.60412829,20,391090,391489,400,*,*,-0.60412829,"Exon (ENST00000615226/ENSG00000101255, exon 5 of 5)",20,381297,396748,15452,1,ENSG00000101255,ENST00000422053,9793,57761,TRIB3,tribbles pseudokinase 3
11,5632995,5633395,*,-0.609579184,11,5632996,5633395,400,*,*,-0.609579184,Promoter (<=1kb),11,5632281,5641298,9018,1,ENSG00000258659,ENST00000491385,715,53840,TRIM34,tripartite motif containing 34
2,27284141,27284541,*,-1.022744554,2,27284142,27284541,400,*,*,-1.022744554,Promoter (1-2kb),2,27282462,27307439,24978,1,ENSG00000138100,ENST00000296098,1680,57159,TRIM54,tripartite motif containing 54
7,101085210,101085610,*,0.411236019,7,101085211,101085610,400,*,*,0.411236019,Promoter (<=1kb),7,101085481,101097967,12487,1,ENSG00000169871,ENST00000306085,0,81844,TRIM56,tripartite motif containing 56
1,26059733,26060133,*,0.657408419,1,26059734,26060133,400,*,*,0.657408419,"Intron (ENST00000374272/ENSG00000158022, intron 4 of 8)",1,26051301,26067630,16330,2,ENSG00000158022,ENST00000374272,7497,84676,TRIM63,tripartite motif containing 63
3,32842517,32842917,*,0.680888988,3,32842518,32842917,400,*,*,0.680888988,"Intron (ENST00000383763/ENSG00000206557, intron 1 of 3)",3,32817997,32897824,79828,1,ENSG00000206557,ENST00000383763,24521,131405,TRIM71,tripartite motif containing 71
4,188085211,188085611,*,1.099448479,4,188085212,188085611,400,*,*,1.099448479,Distal Intergenic,4,188091373,188101250,9878,2,ENSG00000179046,ENST00000503141,15639,205860,TRIML2,tripartite motif family like 2
9,37739740,37740140,*,-0.586826936,9,37739741,37740140,400,*,*,-0.586826936,"Exon (ENST00000377765/ENSG00000070601, exon 15 of 16)",9,37753803,37778965,25163,1,ENSG00000165275,ENST00000377753,-13663,158234,TRMT10B,tRNA methyltransferase 10B
6,126050371,126050771,*,0.421031538,6,126050372,126050771,400,*,*,0.421031538,"Intron (ENST00000648977/ENSG00000066651, intron 16 of 22)",6,126006842,126038753,31912,1,ENSG00000066651,ENST00000466316,43530,60487,TRMT11,tRNA methyltransferase 11 homolog
11,3609886,3610286,*,0.575791854,11,3609887,3610286,400,*,*,0.575791854,Promoter (<=1kb),11,3609901,3637549,27649,1,ENSG00000182048,ENST00000451043,0,7221,TRPC2,transient receptor potential cation channel subfamily C member 2 (pseudogene)
5,136243008,136243408,*,-0.598116182,5,136243009,136243408,400,*,*,-0.598116182,"Intron (ENST00000513104/ENSG00000069018, intron 7 of 11)",5,136213349,136226437,13089,2,ENSG00000069018,ENST00000509288,-16572,57113,TRPC7,transient receptor potential cation channel subfamily C member 7
15,31092935,31093335,*,-1.825524018,15,31092936,31093335,400,*,*,-1.825524018,"Intron (ENST00000397795/ENSG00000134160, intron 1 of 26)",15,31060235,31101706,41472,2,ENSG00000134160,ENST00000560658,8371,4308,TRPM1,transient receptor potential cation channel subfamily M member 1
19,49210624,49211024,*,-1.456517678,19,49210625,49211024,400,*,*,-1.456517678,Promoter (<=1kb),19,49210734,49211834,1101,1,ENSG00000130529,ENST00000597316,0,54795,TRPM4,transient receptor potential cation channel subfamily M member 4
19,49211092,49211492,*,-0.807108937,19,49211093,49211492,400,*,*,-0.807108937,Promoter (<=1kb),19,49210734,49211834,1101,1,ENSG00000130529,ENST00000597316,359,54795,TRPM4,transient receptor potential cation channel subfamily M member 4
9,132904418,132904818,*,-1.022220623,9,132904419,132904818,400,*,*,-1.022220623,Promoter (<=1kb),9,132891348,132905621,14274,2,ENSG00000165699,ENST00000643625,803,7248,TSC1,TSC complex subunit 1
1,184078368,184078768,*,-0.594762699,1,184078369,184078768,400,*,*,-0.594762699,"Intron (ENST00000643231/ENSG00000198860, intron 3 of 3)",1,184054361,184055069,709,1,ENSG00000198860,ENST00000457455,24008,116461,TSEN15,tRNA splicing endonuclease subunit 15
8,142383108,142383508,*,-0.4641696,8,142383109,142383508,400,*,*,-0.4641696,"Intron (ENST00000524325/ENSG00000171045, intron 1 of 13)",8,142344260,142402888,58629,2,ENSG00000171045,ENST00000520462,19380,203062,TSNARE1,t-SNARE domain containing 1
7,120900894,120901294,*,-0.524696754,7,120900895,120901294,400,*,*,-0.524696754,Distal Intergenic,7,120838777,120858402,19626,2,ENSG00000106025,ENST00000430985,-42493,23554,TSPAN12,tetraspanin 12
11,44826159,44826559,*,1.271912533,11,44826160,44826559,400,*,*,1.271912533,"Intron (ENST00000533786/ENSG00000157570, intron 2 of 6)",11,44859603,44909839,50237,1,ENSG00000157570,ENST00000520837,-33044,90139,TSPAN18,tetraspanin 18
9,97633317,97633717,*,-0.455925136,9,97633318,97633717,400,*,*,-0.455925136,Promoter (<=1kb),9,97600080,97633368,33289,2,ENSG00000136925,ENST00000341170,0,158427,TSTD2,thiosulfate sulfurtransferase like domain containing 2
4,146737676,146738076,*,-0.842785314,4,146737677,146738076,400,*,*,-0.842785314,"Intron (ENST00000325106/ENSG00000137473, intron 11 of 12)",4,146707169,146764187,57019,2,ENSG00000137473,ENST00000504272,26111,83894,TTC29,tetratricopeptide repeat domain 29
2,47012218,47012618,*,0.556796555,2,47012219,47012618,400,*,*,0.556796555,"Intron (ENST00000409245/ENSG00000068724, intron 12 of 20)",2,47008702,47076112,67411,1,ENSG00000068724,ENST00000651415,3517,57217,TTC7A,tetratricopeptide repeat domain 7A
9,132370295,132370695,*,0.507594027,9,132370296,132370695,400,*,*,0.507594027,Distal Intergenic,9,132375735,132379205,3471,2,ENSG00000125482,ENST00000461970,8510,7270,TTF1,transcription termination factor 1
6,80004336,80004736,*,-0.663923765,6,80004337,80004736,400,*,*,-0.663923765,Promoter (<=1kb),6,80004649,80042527,37879,1,ENSG00000112742,ENST00000369798,0,7272,TTK,TTK protein kinase
6,80021145,80021545,*,-0.598251646,6,80021146,80021545,400,*,*,-0.598251646,"Intron (ENST00000509894/ENSG00000112742, intron 10 of 21)",6,80013455,80027950,14496,1,ENSG00000112742,ENST00000515751,7691,7272,TTK,TTK protein kinase
9,122069729,122070129,*,-0.477341076,9,122069730,122070129,400,*,*,-0.477341076,"Intron (ENST00000321582/ENSG00000175764, intron 1 of 8)",9,121988910,122092766,103857,2,ENSG00000175764,ENST00000487468,22637,158135,TTLL11,tubulin tyrosine ligase like 11
22,43187406,43187806,*,-0.419108762,22,43187407,43187806,400,*,*,-0.419108762,Promoter (<=1kb),22,43166622,43187134,20513,2,ENSG00000100304,ENST00000216129,-273,23170,TTLL12,tubulin tyrosine ligase like 12
22,43162695,43163095,*,0.634071389,22,43162696,43163095,400,*,*,0.634071389,3' UTR,22,43166623,43170274,3652,2,ENSG00000100304,ENST00000484711,7179,23170,TTLL12,tubulin tyrosine ligase like 12
2,218749102,218749502,*,-0.888445111,2,218749103,218749502,400,*,*,-0.888445111,Promoter (<=1kb),2,218748902,218754220,5319,1,ENSG00000135912,ENST00000436668,201,9654,TTLL4,tubulin tyrosine ligase like 4
18,31601000,31601400,*,-0.721154712,18,31601001,31601400,400,*,*,-0.721154712,Distal Intergenic,18,31591877,31598821,6945,1,ENSG00000118271,ENST00000237014,9124,7276,TTR,transthyretin
18,31583271,31583671,*,-0.814699826,18,31583272,31583671,400,*,*,-0.814699826,"Intron (ENST00000610404/ENSG00000118271, intron 1 of 3)",18,31576064,31591971,15908,1,ENSG00000118271,ENST00000676075,7208,7276,TTR,transthyretin
11,8029645,8030045,*,0.414082915,11,8029646,8030045,400,*,*,0.414082915,"Intron (ENST00000534099/ENSG00000166402, intron 1 of 11)",11,8038633,8106112,67480,1,ENSG00000166402,ENST00000305253,-8588,7275,TUB,TUB bipartite transcription factor
22,50216307,50216707,*,-0.479411831,22,50216308,50216707,400,*,*,-0.479411831,"Exon (ENST00000380903/ENSG00000073169, exon 7 of 9)",22,50217694,50220416,2723,2,ENSG00000128159,ENST00000425018,3709,85378,TUBGCP6,tubulin gamma complex associated protein 6
13,44402868,44403268,*,-0.600277499,13,44402869,44403268,400,*,*,-0.600277499,Promoter (2-3kb),13,44400173,44405953,5781,2,ENSG00000237361,ENST00000432701,2685,400128,TUSC8,tumor suppressor candidate 8
16,10794374,10794774,*,1.428269709,16,10794375,10794774,400,*,*,1.428269709,"Intron (ENST00000572980/ENSG00000166676, intron 2 of 8)",16,10769240,10775031,5792,2,ENSG00000166676,ENST00000619408,-19344,780776,TVP23A,trans-golgi network vesicle protein 23 homolog A
2,238857769,238858169,*,-0.629135095,2,238857770,238858169,400,*,*,-0.629135095,"Intron (ENST00000448943/ENSG00000233608, intron 1 of 1)",2,238848085,238910534,62450,1,ENSG00000233608,ENST00000612363,9685,117581,TWIST2,twist family bHLH transcription factor 2
1,145996549,145996949,*,-0.402975367,1,145996550,145996949,400,*,*,-0.402975367,Promoter (<=1kb),1,145992435,145996579,4145,2,ENSG00000265972,ENST00000582401,0,10628,TXNIP,thioredoxin interacting protein
12,104361380,104361780,*,-0.629732595,12,104361381,104361780,400,*,*,-0.629732595,Distal Intergenic,12,104334127,104348583,14457,1,ENSG00000198431,ENST00000525265,27254,7296,TXNRD1,thioredoxin reductase 1
19,34428557,34428957,*,-0.510172272,19,34428558,34428957,400,*,*,-0.510172272,Promoter (<=1kb),19,34428876,34469890,41015,1,ENSG00000126261,ENST00000439527,0,10054,UBA2,ubiquitin like modifier activating enzyme 2
9,34172963,34173363,*,0.861414637,9,34172964,34173363,400,*,*,0.861414637,Distal Intergenic,9,34179005,34251850,72846,1,ENSG00000165006,ENST00000625521,-5642,51271,UBAP1,ubiquitin associated protein 1
3,23808596,23808996,*,0.477801786,3,23808597,23808996,400,*,*,0.477801786,Promoter (1-2kb),3,23810443,23889426,78984,1,ENSG00000170142,ENST00000467766,-1447,7324,UBE2E1,ubiquitin conjugating enzyme E2 E1
3,23779112,23779512,*,-0.408574691,3,23779113,23779512,400,*,*,-0.408574691,Distal Intergenic,3,23805955,23807888,1934,1,ENSG00000170142,ENST00000484048,-26443,7324,UBE2E1,ubiquitin conjugating enzyme E2 E1
1,11273073,11273473,*,-0.552011157,1,11273074,11273473,400,*,*,-0.552011157,Promoter (<=1kb),1,11273198,11288434,15237,1,ENSG00000120942,ENST00000376810,0,29914,UBIAD1,UbiA prenyltransferase domain containing 1
2,169852382,169852782,*,0.798120931,2,169852383,169852782,400,*,*,0.798120931,"Intron (ENST00000272793/ENSG00000144357, intron 1 of 38)",2,169827454,170084131,256678,1,ENSG00000144357,ENST00000272793,24929,130507,UBR3,ubiquitin protein ligase E3 component n-recognin 3
8,30773218,30773618,*,0.956519999,8,30773219,30773618,400,*,*,0.956519999,Distal Intergenic,8,30763146,30766552,3407,1,ENSG00000104691,ENST00000613013,10073,7993,UBXN8,UBX domain protein 8
1,161153942,161154342,*,0.670165387,1,161153943,161154342,400,*,*,0.670165387,Promoter (<=1kb),1,161153978,161158856,4879,1,ENSG00000143222,ENST00000368003,0,51506,UFC1,ubiquitin-fold modifier conjugating enzyme 1
4,185425753,185426153,*,-1.070228084,4,185425754,185426153,400,*,*,-1.070228084,Promoter (<=1kb),4,185399537,185425964,26428,2,ENSG00000109775,ENST00000264689,0,55325,UFSP2,UFM1 specific peptidase 2
13,95842617,95843017,*,0.402157199,13,95842618,95843017,400,*,*,0.402157199,"Intron (ENST00000376747/ENSG00000102595, intron 36 of 38)",13,95854452,95859895,5444,2,ENSG00000102595,ENST00000462472,16878,55757,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2
